,url,articleId,country,language,pubDate,title,summary,description,content,source,sentiment.positive,sentiment.negative,sentiment.neutral,author,locations,reprint,state,Syndication
55,https://menafn.com/1106151035/When-Thukral-And-Tagra-Bite-An-Apple-And-More,e945709f3d35416aaebff055907b2b0c,us,en,2023-05-02T03:30:09+00:00,When Thukral And Tagra Bite An Apple; And More,MAFN provides the information “as is” without warranty of any kind; and does not accept any responsibility or liability for the accuracy; content; images; videos; licenses; completeness; legality; or reliability of the information contained in this article. If you have any complaints or copyright issues related to this article; kindly contact the provider above.,By Sukant DeepakNew Delhi; May 2 (IANS) Delhi-based artist duo Jitin Thukral and Sumir Tagra; who incorporate painting; archiving; gaming; an,"Legal Disclaimer:

 MENAFN provides the information “as is” without warranty of any kind. We do not accept any responsibility or liability for the accuracy; content; images; videos; licenses; completeness; legality; or reliability of the information contained in this article. If you have any complaints or copyright issues related to this article; kindly contact the provider above.",menafn.com,0.022508822,0.048024915,0.9294663,MENAFN,[],True,,0
56,https://newsroomodisha.com/when-thukral-and-tagra-bite-an-apple-and-more/,dff15b2244ba436ba2ce4ab2daa5dcb7,us,en,2023-05-02T03:44:23+00:00,When Thukral and Tagra bite an Apple; and more,Jitin Thukral and Sumir Tagra; a Delhi-based artist duo; recently designed a digital installation; ‘Mumbai Rising’ at the new flagship Apple store at BKC that allows people to participate and create their own works. The goal of the installation is to create a space where visitors can share their ideas about a dynamic; and growing city; and to create an interactive and engaging experience that encourages collaboration and inspires creativity. The project required a high-speed interaction between the user and the algorithm; to generate unique imagery based on the user’s inputs. The duo believe that art is a powerful marker of time and must respond to the world around us and engage with the issues and concerns of our time. They believe that it is essential to be part of the system to bring about meaningful change.,New Delhi: Delhi-based artist duo Jitin Thukral and Sumir Tagra; who incorporate painting; archiving; gaming; and publishing to engage with the socio-cultural and political landscape of India and beyond; recently designed a digital installation; ‘Mumbai Rising’; at the new flagship Apple store at BKC that allows people to participate and create their own works. The […],"New Delhi: Delhi-based artist duo Jitin Thukral and Sumir Tagra; who incorporate painting; archiving; gaming; and publishing to engage with the socio-cultural and political landscape of India and beyond; recently designed a digital installation; ‘Mumbai Rising’; at the new flagship Apple store at BKC that allows people to participate and create their own works.

The goal of the installation is to create a space where visitors can share their ideas about a dynamic; and growing city. The artists say they wanted to ensure that ‘Mumbai Rising’ provides an interactive and engaging experience that encourages collaboration and inspires creativity.

“The focus had to be on showcasing the city’s energy; momentum; community and connection. The final design should incorporate innovation and a user-friendly interface to ensure a seamless and enjoyable experience for all participants — that was the brief we received;” they tell IANS.

While their focus has always been on using technology to create unique experiences that inspire audiences to think outside the box; for this project; they wanted to create a safe and inclusive space where people could share their ideas and perspectives on the city.

“We envision an installation that encourages exploration and allows thousands of people to contribute their own unique expressions. The installation has been built around eight prompts that are centred around emotions; paradise; dreams; song; rain; speed; kaali peeli; and Bombay. These prompts will serve as a poetic narrative that invites visitors to collectively explore and define the city we call home;” says Tagra.

Adding that their goal is to create an interactive and collaborative experience that celebrates the diversity and energy of the city while fostering a sense of connection and community; Thukral says; “To achieve this; we used innovative technology and design an intuitive user interface to ensure that visitors can easily engage with the installation and share their ideas in a meaningful way.”

The project required a high-speed interaction between the user and the algorithm; to generate unique imagery based on the user’s inputs. The user experience is critical to the success of the installation. Thukral says their goal was to create an interface that seamlessly integrates aesthetics and functionality; allowing users to interact with the installation in a way that is both engaging and visually satisfying.

To achieve this; they used cutting-edge technology to create a responsive interface that is both fast and reliable. “We partnered with creative coder; Kiel M; to help us develop an engine. Overall; our aim was to create an installation that meets the highest standards of aesthetics and functionality; while also delivering a truly memorable and engaging user experience;” says Thukral.

Stressing that they choose projects that allow them to get outside their comfort zones and which offer something new to learn; Tagra asserts; “We like to push our understanding. We try different mediums to expand the scope of what art can do. it’s a deep dive sometimes the results are extremely satisfying.”

Commenting on a wide array of themes — consumerism; GST; water woes; farmers’ distress; the duo belongs to a select group of artists not holding back when commenting on the contemporary social and political scenario.

Thukral believes art is a powerful marker of time; reflecting the social; cultural; and political context in which it is created. “As artists; must respond to the world around us and engage with the issues and concerns of our time. We come from humble middle-class backgrounds and have always believed in staying grounded by connecting with grassroots-level projects. We understand the importance of engaging with the communities that inspire our work; and we believe that it is through these connections that we can create art that is meaningful and impactful.”

Adding that they recognise that times are changing and that their ways of working must evolve to stay relevant and effective; Tagra believes it is essential to be part of the system to bring about meaningful change. “And we are committed to using our art to challenge the status quo. Ultimately; we see our work as a way of connecting with others; sparking dialogue and engagement; and of inspiring people to see the world in a new and exciting way.”

The project with Apple also took them back to their archives where they revisited their work of the past two decades.

The duo says it was exciting to draw on their own archive of artworks as a starting point for the installation as the same contains a wealth of fragments and pieces that we have carefully researched and built up over the years; each one capturing a different aspect of the city of Mumbai and its many layers.

From the basalt rock that forms the bedrock of the city; to the species found in Rani Bagh botanical gardens; to the works based on speculation and dreams; their archives boasted of a broad and diverse range of inspiration for this project. “By combining these elements in new and unexpected ways; we hope to bring a sense of wonder and excitement to the city on the move; inspiring visitors to see it with fresh eyes and engage with its many facets;” says Thukral.

Tagra adds that every time they delve into their archives; they are struck by the overwhelming sense of history and reverie that it contains. “It is a living record of the city’s past; present; and future; and we are honoured to have the opportunity to draw on it to create something truly unique and special. We believe that by sharing our archive with visitors; we can open up new possibilities for dialogue; engagement; and understanding; and we look forward to seeing the many ways in which it will inspire and inform this project.”

For them; it has always been fascinating to create a work that gets ‘completed’ when it is inhabited or activated in some way. Their latest installation explores the idea of creating a ‘song’ that can only be heard when the space is inhabited or engaged with by visitors.

“The concept of this work is based on the idea that sound is not just something that we hear; but something that we feel and experience. By creating a space that is designed to be activated by visitors; we hope to create a rich and immersive sensory experience that captures the essence of the city on the move;” say the duo who is also working on new gameplays; another book and researching for a new show at Sharjah later this year.",newsroomodisha.com,0.10644332,0.015826944,0.8777298,Newsroom Odisha Network,[],True,,0
57,https://rickztalk.com/apple-watch-trade-secret-trial-ends-with-hung-jury/,c63d477c06a6463490d3bcd1f6667875,us,en,2023-05-02T04:01:29+00:00,Apple Watch trade secret trial ends with hung jury,Apple and Masimo failed to reach a unanimous verdict in a trial where the medical-devices company claimed a blood-oxygen sensor in the Apple Watch was developed using misappropriated trade secrets. The jury said six of its members voted for Apple and one for Masimo; and she refused to change her mind. Masimo initially sought as much as $3.1 billion; claiming that was the amount of illegal profit Apple improperly benefited from its technology. The judge rejected several of Masimo’s claims before the jury began deliberations; reducing the potential maximum payout Apple faced to $1.85 billion. Apple thanked the jury in a statement and will now ask the court to dismiss the remaining claims.,Apple and Masimo failed to persuade a jury to reach a unanimous verdict in a trial where the medical-devices company claimed a blood-oxygen sensor in the Apple Watch was developed using misappropri…,"Apple and Masimo failed to persuade a jury to reach a unanimous verdict in a trial where the medical-devices company claimed a blood-oxygen sensor in the Apple Watch was developed using misappropriated trade secrets.

Masimo sought as much as $1.85 billion; claiming that was the amount of illegal profit Apple earned from using its technology. But jurors in federal court in Santa Ana; California; told the judge Monday they were unable to reach a consensus; with six out of seven panelists voting to clear the iPhone maker of wrongdoing.

“We’re not going to be able to come to a joint conclusion;” the all-female panel wrote in its final note to the judge. Earlier; the jury said six of its members voted for Apple and one for Masimo; and she refused to change her mind. US District Judge James Selna declared a mistrial late Monday afternoon.

It’s unusual for jurors to report on a vote in their closed-door deliberations as judges routinely warn them against doing so.

Masimo Corp. and Cercacor Laboratories Inc.; a Masimo spinoff that owns certain licensing rights to many Masimo patents; sued Apple claiming it misappropriated trade secrets related to technology that uses light sensors to measure the amount of oxygen in the bloodstream for use in its Apple Watch.

Masimo initially sought as much as $3.1 billion; claiming that was the amount Apple improperly benefited from its technology. The judge rejected several of Masimo’s claims before the jury began deliberations; reducing the potential maximum payout Apple faced to $1.85 billion.

Apple poached Masimo and Cercacor employees to learn about its technology after Chief Executive Officer Tim Cook nixed an internal proposal to buy the company; Masimo’s lawyer; Joseph Re; told the jury in closing arguments.

Apple responded by brining forward numerous employees who had worked on the sensor project; all of whom told the jury during the three-week trial that Masimo’s technology wasn’t used in the development.

In his closing argument; Apple’s lawyer; Joe Mueller; invited the employees one by one to stand; repeating over and over they “told you the truth.”

After the mistrial was declared Apple thanked the jury in a statement.

“We deeply respect intellectual property and innovation and do not take or use confidential information from other companies;” the company said. “We are pleased that the court correctly rejected half of the plaintiffs’ trade secret allegations; and will now ask the court to dismiss the remaining claims.”

Re declined to comment on the mistrial and said it was too early to say if Masimo would seek another trial.

“It’s been a very emotional day;” he said.

The 3 1/3 days of jury deliberations were also marked by emotion.

In a note last week; the jury said one of the panelists would leave the room and pace the hallway outside; while another juror cried.

A single mother with a temporary job; earning about $25;000 a year; was excused Friday after telling the judge she couldn’t afford to spend another week deliberating because she wasn’t being paid for her time on the jury.",rickztalk.com,0.025974676,0.84435016,0.12967512,Rickzamit05,[],True,,0
58,https://sydneynewshq.com/apple-watch-trade-secret-trial-ends-with-hung-jury/,1299ea3b378e416e93ac6b1af6804c46,us,en,2023-05-02T04:09:02+00:00,Apple Watch trade secret trial ends with hung jury,Apple and Masimo failed to reach a unanimous verdict in a trial where the medical-devices company claimed a blood-oxygen sensor in the Apple Watch was developed using misappropriated trade secrets. The jury said six of its members voted for Apple and one for Masimo; and she refused to change her mind. Masimo initially sought as much as $3.1 billion; claiming that was the amount of illegal profit Apple improperly benefited from its technology. The judge rejected several of Masimo’s claims before the jury began deliberations; reducing the potential maximum payout Apple faced to $1.85 billion. Apple thanked the jury in a statement and will now ask the court to dismiss the remaining claims.,Apple and Masimo failed to persuade a jury to reach a unanimous verdict in a trial where the medical-devices company claimed a blood-oxygen sensor in the,"Apple and Masimo failed to persuade a jury to reach a unanimous verdict in a trial where the medical-devices company claimed a blood-oxygen sensor in the Apple Watch was developed using misappropriated trade secrets.

Masimo sought as much as $1.85 billion; claiming that was the amount of illegal profit Apple earned from using its technology. But jurors in federal court in Santa Ana; California; told the judge Monday they were unable to reach a consensus; with six out of seven panelists voting to clear the iPhone maker of wrongdoing.

“We’re not going to be able to come to a joint conclusion;” the all-female panel wrote in its final note to the judge. Earlier; the jury said six of its members voted for Apple and one for Masimo; and she refused to change her mind. US District Judge James Selna declared a mistrial late Monday afternoon.

It’s unusual for jurors to report on a vote in their closed-door deliberations as judges routinely warn them against doing so.

Masimo Corp. and Cercacor Laboratories Inc.; a Masimo spinoff that owns certain licensing rights to many Masimo patents; sued Apple claiming it misappropriated trade secrets related to technology that uses light sensors to measure the amount of oxygen in the bloodstream for use in its Apple Watch.

Masimo initially sought as much as $3.1 billion; claiming that was the amount Apple improperly benefited from its technology. The judge rejected several of Masimo’s claims before the jury began deliberations; reducing the potential maximum payout Apple faced to $1.85 billion.

Apple poached Masimo and Cercacor employees to learn about its technology after Chief Executive Officer Tim Cook nixed an internal proposal to buy the company; Masimo’s lawyer; Joseph Re; told the jury in closing arguments.

Apple responded by brining forward numerous employees who had worked on the sensor project; all of whom told the jury during the three-week trial that Masimo’s technology wasn’t used in the development.

In his closing argument; Apple’s lawyer; Joe Mueller; invited the employees one by one to stand; repeating over and over they “told you the truth.”

After the mistrial was declared Apple thanked the jury in a statement.

“We deeply respect intellectual property and innovation and do not take or use confidential information from other companies;” the company said. “We are pleased that the court correctly rejected half of the plaintiffs’ trade secret allegations; and will now ask the court to dismiss the remaining claims.”

Re declined to comment on the mistrial and said it was too early to say if Masimo would seek another trial.

“It’s been a very emotional day;” he said.

The 3 1/3 days of jury deliberations were also marked by emotion.

In a note last week; the jury said one of the panelists would leave the room and pace the hallway outside; while another juror cried.

A single mother with a temporary job; earning about $25;000 a year; was excused Friday after telling the judge she couldn’t afford to spend another week deliberating because she wasn’t being paid for her time on the jury.",sydneynewshq.com,0.025974676,0.84435016,0.12967512,Jessica Hurley,[],True,,0
59,https://techixy.com/?p=90859,8e4790e44f3d416eafe20f2174f83cd7,us,en,2023-05-02T04:28:59+00:00,Apple cuts production of iPhone 14 Plus - the Information,,source,Save my name; email; and website in this browser for the next time I comment.,techixy.com,0.019648768,0.061851922,0.9184993,Adnan,[],False,,0
60,https://actiworld.com/2023/05/02/apple-masimo-smartwatch-trade-secrets-lawsuit-ends-in-mistrial-details/,9265f147ad144284a461e3ae375f4ece,us,en,2023-05-02T05:07:24+00:00,Apple; Masimo Smartwatch Trade Secrets Lawsuit Ends in Mistrial: Details,A US judge in California has declared a mistrial in Masimo's smartwatch trade secret lawsuit against Apple after jurors failed to reach a unanimous verdict in the potential billion-dollar case. The jury had been asked to determine whether Cupertino; California-based Apple misused confidential information from Masimo related to the use of light to measure biomarkers including heart rates and blood oxygen levels. Apple said in a statement that it “deeply respects intellectual property and innovation and does not take or use confidential information. Masimo asked for more than $1.8 billion in damages; reduced from its initial request for $3.1 billion (roughly Rs.17 crore) in damages after the judge dismissed some of its trade-secret claims during trial. Apple is facing another potential Apple Watch import ban in a separate patent fight with Mountain View; California's medical device maker AliveCor over heart-monitoring technology.,A US judge in California on Monday declared a mistrial in Masimo’s smartwatch trade secret lawsuit against Apple after jurors failed to reach a una...,"A US judge in California on Monday declared a mistrial in Masimo’s smartwatch trade secret lawsuit against Apple after jurors failed to reach a unanimous verdict in the potential billion-dollar case.

A Masimo spokesperson said in a statement that the company was “disappointed that the jury was unable to reach a verdict” but intends to retry the case.

The jury in federal court in Santa Ana had been asked to determine whether Cupertino; California-based Apple misused confidential information from Masimo related to the use of light to measure biomarkers including heart rates and blood oxygen levels.

The jury began deliberating on April 26 after a trial lasting about three weeks before US District Judge James Selna.

Apple said in a statement that it “deeply respects intellectual property and innovation and does not take or use confidential information from other companies;” and will ask the court to dismiss the remaining claims in the case.

Irvine; California-based Masimo and its spinoff Cercacor Laboratories Inc sued Apple in 2020; accusing it of stealing trade secrets and using them to create and sell several Apple Watch models.

The lawsuit claimed Masimo representatives met with Apple in 2013 about integrating its inventions into Apple products and that Apple subsequently hired away two executives – one from Masimo and one from Cercacor – and used their knowledge to copy the technology.

Masimo asked for more than $1.8 billion (roughly Rs. 147.17 crore) in damages; reduced from its initial request for $3.1 billion (roughly Rs. 253.45 crore) after the judge dismissed some of its trade-secret claims during trial.

Apple in a court filing called Masimo’s lawsuit a “maneuver to clear a path” for its own smartwatch. Apple sued Masimo in Delaware last year; accusing it of patent infringement.

Smartwatches; mobile devices worn on the wrist with an array of capabilities; are a lucrative market; with global sales worth tens of billions of dollars.

Masimo has also sued Apple at the US International Trade Commission over Apple Watch imports that it said violated its patent rights. An ITC judge preliminarily ruled in favor of Masimo in January; which could lead to an import ban on infringing Apple Watches if the full commission affirms the decision.

Apple is facing another potential Apple Watch import ban in a separate patent fight with Mountain View; California-based medical device maker AliveCor over heart-monitoring technology.

Affiliate links may be automatically generated – see our ethics statement for details.",actiworld.com,0.025198517,0.92456573,0.05023573,actiworld,[],True,,0
61,https://tech.lokmatdaily.com/index.php/2023/05/02/apple-masimo-smartwatch-trade-secrets-lawsuit-ends-in-mistrial-details-tech-daily/,95d32c141367427cb14a3f056233f613,us,en,2023-05-02T05:09:01+00:00,Apple; Masimo Smartwatch Trade Secrets Lawsuit Ends in Mistrial: Details,A US judge in California has declared a mistrial in Masimo's smartwatch trade secret lawsuit against Apple after jurors failed to reach a unanimous verdict in the potential billion-dollar case. The jury had been asked to determine whether Cupertino; California-based Apple misused confidential information from Masimo related to the use of light to measure biomarkers including heart rates and blood oxygen levels. Apple said in a statement that it “deeply respects intellectual property and innovation and does not take or use confidential information. Masimo asked for more than $1.8 billion in damages; reduced from its initial request for $3.1 billion (roughly Rs.17 crore) in damages after the judge dismissed some of its trade-secret claims during trial. Apple is facing another potential Apple Watch import ban in a separate patent fight with Mountain View; California's medical device maker AliveCor over heart-monitoring technology.,A US judge in California on Monday declared a mistrial in Masimo’s smartwatch trade secret lawsuit against Apple after jurors failed to reach a unanimous verdict in the potential billion-doll…,"A US judge in California on Monday declared a mistrial in Masimo’s smartwatch trade secret lawsuit against Apple after jurors failed to reach a unanimous verdict in the potential billion-dollar case.

A Masimo spokesperson said in a statement that the company was “disappointed that the jury was unable to reach a verdict” but intends to retry the case.

The jury in federal court in Santa Ana had been asked to determine whether Cupertino; California-based Apple misused confidential information from Masimo related to the use of light to measure biomarkers including heart rates and blood oxygen levels.

The jury began deliberating on April 26 after a trial lasting about three weeks before US District Judge James Selna.

Apple said in a statement that it “deeply respects intellectual property and innovation and does not take or use confidential information from other companies;” and will ask the court to dismiss the remaining claims in the case.

Irvine; California-based Masimo and its spinoff Cercacor Laboratories Inc sued Apple in 2020; accusing it of stealing trade secrets and using them to create and sell several Apple Watch models.

The lawsuit claimed Masimo representatives met with Apple in 2013 about integrating its inventions into Apple products and that Apple subsequently hired away two executives – one from Masimo and one from Cercacor – and used their knowledge to copy the technology.

Masimo asked for more than $1.8 billion (roughly Rs. 147.17 crore) in damages; reduced from its initial request for $3.1 billion (roughly Rs. 253.45 crore) after the judge dismissed some of its trade-secret claims during trial.

Apple in a court filing called Masimo’s lawsuit a “maneuver to clear a path” for its own smartwatch. Apple sued Masimo in Delaware last year; accusing it of patent infringement.

Smartwatches; mobile devices worn on the wrist with an array of capabilities; are a lucrative market; with global sales worth tens of billions of dollars.

Masimo has also sued Apple at the US International Trade Commission over Apple Watch imports that it said violated its patent rights. An ITC judge preliminarily ruled in favor of Masimo in January; which could lead to an import ban on infringing Apple Watches if the full commission affirms the decision.

Apple is facing another potential Apple Watch import ban in a separate patent fight with Mountain View; California-based medical device maker AliveCor over heart-monitoring technology.",tech.lokmatdaily.com,0.023256559,0.9335272,0.043216232,Tech Daily,[],True,,0
62,https://quickgunnews.com/uncategorized/apple-watch-unlikely-to-get-microled-displays-until-2025-details-2/,09708b12e3c649749d0cf07af8b6b41d,us,en,2023-05-02T05:15:27+00:00,Apple Watch Unlikely to Get MicroLED Displays Until 2025: Details,A new leak by DSCC analyst Ross Young contradicts this rumour that Apple will not bring microLED display technology to the Apple Watch before the second half of 2025. The iPhone lineup; followed by iPad and Mac units; is expected to switch from OLED to micro-LED in the future. Samsung is also reportedly eying to adopt microLED displays for its future Galaxy series wearables; with its team reportedly eyes to complete the development within this year.,Apple was widely speculated to use upgraded microLED displays in Apple Watch models next year. However; a new leak by DSCC analyst Ross Young contradicts this rumour as he claims that the Cupertino-based company will not bring microLED display technology to the Apple Watch before the second half of 2025. Apple Watch currently comes equipped with OLED displays. MicroLED,"Apple was widely speculated to use upgraded microLED displays in Apple Watch models next year. However; a new leak by DSCC analyst Ross Young contradicts this rumour as he claims that the Cupertino-based company will not bring microLED display technology to the Apple Watch before the second half of 2025. Apple Watch currently comes equipped with OLED displays. MicroLED display offers high resolution and colour contrast compared to OLED technology. The iPhone lineup; followed by iPad and Mac units is also expected to switch from OLED to micro-LED in the future.

DSCC analyst Ross Young tweeted that Apple would release an Apple Watch with a microLED display in the second half of 2025 at the earliest. The new leak denies past reports that claimed that the Apple Watch Ultra with microLED display will show up by the end of 2024. Bloomberg’s Mark Gurman earlier in January opined that Apple would replace the current OLED standard with microLED technology in its iPhone; iPad; and Mac units from 2024 onwards.

At present; Apple uses OLED displays for its wearables. Compared to these traditional panels; the next-generation display brings improved resolution; colour contrast; and the ability to be better seen at an angle. Apple is also reportedly planning to start using its own screens for the iPhone and Apple Watch. Using in-house displays would reduce Apple’s dependency on companies like Samsung Electronics and LG.

Samsung is also reportedly eying to adopt microLED displays for its future Galaxy series wearables. The South Korean electronics manufacturer currently uses OLED displays for its Galaxy smartwatches.

As per a recent report; Samsung Display had formed a team at the end of last year to commercialise microLED displays for Galaxy smartwatches. The team reportedly eyes to complete the development within this year. Samsung’s premium smart TVs have microLED displays and these are manufactured by Samsung Electronics.",quickgunnews.com,0.14797986,0.013657156,0.838363,dewashishverma1,[],False,,0
63,https://www.postxdigital.com/apple-masimo-smartwatch-trade-secrets-lawsuit-ends-in-mistrial-details/,31e3b0e789244480bfa578218b7db67a,us,en,2023-05-02T05:15:41+00:00,Apple; Masimo Smartwatch Trade Secrets Lawsuit Ends in Mistrial: Details,A US judge in California has declared a mistrial in Masimo's smartwatch trade secret lawsuit against Apple after jurors failed to reach a unanimous verdict in the potential billion-dollar case. The jury had been asked to determine whether Cupertino; California-based Apple misused confidential information from Masimo related to the use of light to measure biomarkers including heart rates and blood oxygen levels. Apple said in a statement that it “deeply respects intellectual property and innovation and does not take or use confidential information. Masimo asked for more than $1.8 billion in damages; reduced from its initial request for $3.1 billion (roughly Rs.17 crore) in damages after the judge dismissed some of its trade-secret claims during trial. Apple is facing another potential Apple Watch import ban in a separate patent fight with Mountain View; California's medical device maker AliveCor over heart-monitoring technology.,A US judge in California on Monday declared a mistrial in Masimo's smartwatch trade secret lawsuit against Apple Inc after jurors failed to reach a unanimous verdict in the potential billion-dollar case.,"A US judge in California on Monday declared a mistrial in Masimo’s smartwatch trade secret lawsuit against Apple after jurors failed to reach a unanimous verdict in the potential billion-dollar case.

A Masimo spokesperson said in a statement that the company was “disappointed that the jury was unable to reach a verdict” but intends to retry the case.

The jury in federal court in Santa Ana had been asked to determine whether Cupertino; California-based Apple misused confidential information from Masimo related to the use of light to measure biomarkers including heart rates and blood oxygen levels.

The jury began deliberating on April 26 after a trial lasting about three weeks before US District Judge James Selna.

Apple said in a statement that it “deeply respects intellectual property and innovation and does not take or use confidential information from other companies;” and will ask the court to dismiss the remaining claims in the case.

Irvine; California-based Masimo and its spinoff Cercacor Laboratories Inc sued Apple in 2020; accusing it of stealing trade secrets and using them to create and sell several Apple Watch models.

The lawsuit claimed Masimo representatives met with Apple in 2013 about integrating its inventions into Apple products and that Apple subsequently hired away two executives – one from Masimo and one from Cercacor – and used their knowledge to copy the technology.

Masimo asked for more than $1.8 billion (roughly Rs. 147.17 crore) in damages; reduced from its initial request for $3.1 billion (roughly Rs. 253.45 crore) after the judge dismissed some of its trade-secret claims during trial.

Apple in a court filing called Masimo’s lawsuit a “maneuver to clear a path” for its own smartwatch. Apple sued Masimo in Delaware last year; accusing it of patent infringement.

Smartwatches; mobile devices worn on the wrist with an array of capabilities; are a lucrative market; with global sales worth tens of billions of dollars.

Masimo has also sued Apple at the US International Trade Commission over Apple Watch imports that it said violated its patent rights. An ITC judge preliminarily ruled in favor of Masimo in January; which could lead to an import ban on infringing Apple Watches if the full commission affirms the decision.

Apple is facing another potential Apple Watch import ban in a separate patent fight with Mountain View; California-based medical device maker AliveCor over heart-monitoring technology.",postxdigital.com,0.023256559,0.9335272,0.043216232,PostX Digital,[],True,,0
64,http://www.businessbite.info/business/apple-watch-commerce-secret-trial-ends-with-hung-jury/,bbf3a68c2c034239b98bdfd2a5e83db1,us,en,2023-05-02T06:55:37+00:00,Apple Watch commerce secret trial ends with hung jury – BusinessBite,Apple and Masimo failed to reach a unanimous verdict in a trial where the medical-devices company claimed a blood-oxygen sensor in the Apple Watch was developed using misappropriated trade secrets. The jury said six of its members voted for Apple and one for Masimo; and she refused to change her mind. Masimo initially sought as much as $3.1 billion; claiming that was the amount of illegal profit Apple improperly benefited from its technology. The judge rejected several of Masimo’s claims before the jury began deliberations; reducing the potential maximum payout Apple faced to $1.85 billion. Apple thanked the jury in a statement and will now ask the court to dismiss the remaining claims.,Apple and Masimo failed to persuade a jury to reach a unanimous verdict in a trial where the medical-devices company…,"Apple and Masimo failed to persuade a jury to reach a unanimous verdict in a trial where the medical-devices company claimed a blood-oxygen sensor in the Apple Watch was developed using misappropriated trade secrets.

Masimo sought as much as $1.85 billion; claiming that was the amount of illegal profit Apple earned from using its technology. But jurors in federal court in Santa Ana; California; told the judge Monday they were unable to reach a consensus; with six out of seven panelists voting to clear the iPhone maker of wrongdoing.

“We’re not going to be able to come to a joint conclusion;” the all-female panel wrote in its final note to the judge. Earlier; the jury said six of its members voted for Apple and one for Masimo; and she refused to change her mind. US District Judge James Selna declared a mistrial late Monday afternoon.

It’s unusual for jurors to report on a vote in their closed-door deliberations as judges routinely warn them against doing so.

Masimo Corp. and Cercacor Laboratories Inc.; a Masimo spinoff that owns certain licensing rights to many Masimo patents; sued Apple claiming it misappropriated trade secrets related to technology that uses light sensors to measure the amount of oxygen in the bloodstream for use in its Apple Watch.

Masimo initially sought as much as $3.1 billion; claiming that was the amount Apple improperly benefited from its technology. The judge rejected several of Masimo’s claims before the jury began deliberations; reducing the potential maximum payout Apple faced to $1.85 billion.

Apple poached Masimo and Cercacor employees to learn about its technology after Chief Executive Officer Tim Cook nixed an internal proposal to buy the company; Masimo’s lawyer; Joseph Re; told the jury in closing arguments.

Apple responded by brining forward numerous employees who had worked on the sensor project; all of whom told the jury during the three-week trial that Masimo’s technology wasn’t used in the development.

In his closing argument; Apple’s lawyer; Joe Mueller; invited the employees one by one to stand; repeating over and over they “told you the truth.”

After the mistrial was declared Apple thanked the jury in a statement.

“We deeply respect intellectual property and innovation and do not take or use confidential information from other companies;” the company said. “We are pleased that the court correctly rejected half of the plaintiffs’ trade secret allegations; and will now ask the court to dismiss the remaining claims.”

Re declined to comment on the mistrial and said it was too early to say if Masimo would seek another trial.

“It’s been a very emotional day;” he said.

The 3 1/3 days of jury deliberations were also marked by emotion.

In a note last week; the jury said one of the panelists would leave the room and pace the hallway outside; while another juror cried.

A single mother with a temporary job; earning about $25;000 a year; was excused Friday after telling the judge she couldn’t afford to spend another week deliberating because she wasn’t being paid for her time on the jury.",businessbite.info,0.025974676,0.84435016,0.12967512,busine26,[],True,,0
